content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
warning follow,India,2022,June,"['warning', 'follow']",0.706,0.294,0.0,-0.34,negative
droughtdesertificationsofloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationsofloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
humanity future pls save dying nature,India,2022,June,"['humanity', 'future', 'pls', 'save', 'dying', 'nature']",0.0,0.471,0.529,0.5423,positive
evident take actions save planet,India,2022,June,"['evident', 'take', 'actions', 'save', 'planet']",0.0,0.556,0.444,0.4939,positive
would call,India,2022,June,"['would', 'call']",0.0,1.0,0.0,0.0,neutral
vegan activists lucknow vegan outreach gomti river front advait vegan treaty ed,India,2022,June,"['vegan', 'activists', 'lucknow', 'vegan', 'outreach', 'gomti', 'river', 'front', 'advait', 'vegan', 'treaty', 'ed']",0.0,0.84,0.16,0.2732,neutral
yesit must stopped also new plantation necessary fight heat waves karachi,India,2022,June,"['yesit', 'must', 'stopped', 'also', 'new', 'plantation', 'necessary', 'fight', 'heat', 'waves', 'karachi']",0.333,0.667,0.0,-0.5423,negative
grow plants eridicate future,India,2022,June,"['grow', 'plants', 'eridicate', 'future']",0.0,1.0,0.0,0.0,neutral
storyline made based halfhearted attempt international community pollution control without knowing magnitude effects face crispr effects,India,2022,June,"['storyline', 'made', 'based', 'halfhearted', 'attempt', 'international', 'community', 'pollution', 'control', 'without', 'knowing', 'magnitude', 'effects', 'face', 'crispr', 'effects']",0.0,1.0,0.0,0.0,neutral
nice illustration soil degradation intimately linked many environmental challenges mankind currently facing water scarcity food security biodiversity loss time action,India,2022,June,"['nice', 'illustration', 'soil', 'degradation', 'intimately', 'linked', 'many', 'environmental', 'challenges', 'mankind', 'currently', 'facing', 'water', 'scarcity', 'food', 'security', 'biodiversity', 'loss', 'time', 'action']",0.21,0.551,0.239,-0.0516,neutral
water scarce,India,2022,June,"['water', 'scarce']",0.0,1.0,0.0,0.0,neutral
win apple must bid farewell lightning chargers favour universal standard decision minimize ewaste increase reparability,India,2022,June,"['win', 'apple', 'must', 'bid', 'farewell', 'lightning', 'chargers', 'favour', 'universal', 'standard', 'decision', 'minimize', 'ewaste', 'increase', 'reparability']",0.0,0.571,0.429,0.8402,positive
newly formed glacier passu gojal upper hunza surprised scientists around globe,India,2022,June,"['newly', 'formed', 'glacier', 'passu', 'gojal', 'upper', 'hunza', 'surprised', 'scientists', 'around', 'globe']",0.0,0.84,0.16,0.2263,neutral
honble secretary syed abadur rahman ji giving honour athletes honble secretary syed abadur rahman ji planting tree athletes rangeela yadav save world secretary syed abadur rahman ji wish athletes best future,India,2022,June,"['honble', 'secretary', 'syed', 'abadur', 'rahman', 'ji', 'giving', 'honour', 'athletes', 'honble', 'secretary', 'syed', 'abadur', 'rahman', 'ji', 'planting', 'tree', 'athletes', 'rangeela', 'yadav', 'save', 'world', 'secretary', 'syed', 'abadur', 'rahman', 'ji', 'wish', 'athletes', 'best', 'future']",0.0,0.616,0.384,0.9451,positive
cold hot many opinions stupidity,India,2022,June,"['cold', 'hot', 'many', 'opinions', 'stupidity']",0.42,0.58,0.0,-0.4404,negative
dear odisha sir kindly machine insted tree cutting tree transfer hope govt fund buy machine,India,2022,June,"['dear', 'odisha', 'sir', 'kindly', 'machine', 'insted', 'tree', 'cutting', 'tree', 'transfer', 'hope', 'govt', 'fund', 'buy', 'machine']",0.071,0.519,0.41,0.802,positive
droughtdesertificationfloodglobal healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'healthy', 'soil', 'solution']",0.0,0.286,0.714,0.6124,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
grow tress better lets come together fight warmingwith blessings pm,India,2022,June,"['grow', 'tress', 'better', 'lets', 'come', 'together', 'fight', 'warmingwith', 'blessings', 'pm']",0.163,0.438,0.4,0.5859,positive
largely bear brunt however locally shd play part solarization planting trees regularization industry vehicles mass awareness etc even school level awareness much needed,India,2022,June,"['largely', 'bear', 'brunt', 'however', 'locally', 'shd', 'play', 'part', 'solarization', 'planting', 'trees', 'regularization', 'industry', 'vehicles', 'mass', 'awareness', 'etc', 'even', 'school', 'level', 'awareness', 'much', 'needed']",0.0,0.902,0.098,0.34,positive
heat aint going away,India,2022,June,"['heat', 'aint', 'going', 'away']",0.0,1.0,0.0,0.0,neutral
shooting basra11june2022,India,2022,June,"['shooting', 'basra11june2022']",0.0,1.0,0.0,0.0,neutral
watching neither hoax myth fools like using abusive comments greta thunberg fools highest order donthave mental faculty realising coming catastrophe arising ongoing,India,2022,June,"['watching', 'neither', 'hoax', 'myth', 'fools', 'like', 'using', 'abusive', 'comments', 'greta', 'thunberg', 'fools', 'highest', 'order', 'donthave', 'mental', 'faculty', 'realising', 'coming', 'catastrophe', 'arising', 'ongoing']",0.252,0.468,0.28,-0.257,neutral
amp every drop counts precious start preserving already late,India,2022,June,"['amp', 'every', 'drop', 'counts', 'precious', 'start', 'preserving', 'already', 'late']",0.164,0.547,0.289,0.3818,positive
disturbingdroughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['disturbingdroughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
feed might sound silly maybe helps,India,2022,June,"['feed', 'might', 'sound', 'silly', 'maybe', 'helps']",0.0,0.519,0.481,0.4019,positive
soil degradation center many environmental challenges currently facing water scarcity food security biodiversity loss etc must stand,India,2022,June,"['soil', 'degradation', 'center', 'many', 'environmental', 'challenges', 'currently', 'facing', 'water', 'scarcity', 'food', 'security', 'biodiversity', 'loss', 'etc', 'must', 'stand']",0.254,0.58,0.165,-0.4588,negative
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution namaskaram sadhguru namaskaram hyderabad,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution', 'namaskaram', 'sadhguru', 'namaskaram', 'hyderabad']",0.172,0.51,0.318,0.3182,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution namaskaram sadhguru,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution', 'namaskaram', 'sadhguru']",0.197,0.438,0.365,0.3182,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
yes earth half boiled lets make complete boiled india,India,2022,June,"['yes', 'earth', 'half', 'boiled', 'lets', 'make', 'complete', 'boiled', 'india']",0.0,0.748,0.252,0.4019,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
pvrcinemas droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['pvrcinemas', 'droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.213,0.394,0.394,0.3182,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution']",0.231,0.342,0.427,0.3182,positive
cool make hot patni topjammu,India,2022,June,"['cool', 'make', 'hot', 'patni', 'topjammu']",0.0,0.635,0.365,0.3182,positive
international community justice system cut trees,India,2022,June,"['international', 'community', 'justice', 'system', 'cut', 'trees']",0.221,0.421,0.358,0.3182,positive
sci geophysicists movies cooking put shit right message get thru,India,2022,June,"['sci', 'geophysicists', 'movies', 'cooking', 'put', 'shit', 'right', 'message', 'get', 'thru']",0.286,0.714,0.0,-0.5574,negative
never thought problem separating two bowls could unite world way next guys,India,2022,June,"['never', 'thought', 'problem', 'separating', 'two', 'bowls', 'could', 'unite', 'world', 'way', 'next', 'guys']",0.0,0.83,0.17,0.3089,positive
thank sir valuable support movementdroughtdesertificationfloodglobal changemajor environmental problems healthy soil solution let make happen action,India,2022,June,"['thank', 'sir', 'valuable', 'support', 'movementdroughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution', 'let', 'make', 'happen', 'action']",0.108,0.36,0.532,0.8625,positive
high time bring temperature,India,2022,June,"['high', 'time', 'bring', 'temperature']",0.0,1.0,0.0,0.0,neutral
load shading installed solar renewable energy loss energy production well loss money form energy bills paythis type load shading feel help private power units solutions,India,2022,June,"['load', 'shading', 'installed', 'solar', 'renewable', 'energy', 'loss', 'energy', 'production', 'well', 'loss', 'money', 'form', 'energy', 'bills', 'paythis', 'type', 'load', 'shading', 'feel', 'help', 'private', 'power', 'units', 'solutions']",0.134,0.494,0.372,0.7351,positive
speaking morning reads changes erosions due human activities,India,2022,June,"['speaking', 'morning', 'reads', 'changes', 'erosions', 'due', 'human', 'activities']",0.0,1.0,0.0,0.0,neutral
apweather weather monsoon bane hand ichindiga might india overall struggle catch last year annual rainfall amp places getting high excess due,India,2022,June,"['apweather', 'weather', 'monsoon', 'bane', 'hand', 'ichindiga', 'might', 'india', 'overall', 'struggle', 'catch', 'last', 'year', 'annual', 'rainfall', 'amp', 'places', 'getting', 'high', 'excess', 'due']",0.094,0.776,0.131,0.2263,neutral
droughtdesertificationfloodglobal changemajor environmental problems healthy soil solution lets make happenaction,India,2022,June,"['droughtdesertificationfloodglobal', 'changemajor', 'environmental', 'problems', 'healthy', 'soil', 'solution', 'lets', 'make', 'happenaction']",0.184,0.476,0.34,0.3182,positive
oceans absorb 30 carbon dioxide produced humans buffering impacts revitalize ocean,India,2022,June,"['oceans', 'absorb', '30', 'carbon', 'dioxide', 'produced', 'humans', 'buffering', 'impacts', 'revitalize', 'ocean']",0.0,1.0,0.0,0.0,neutral
aim event aware people crises beach pollution growing population warmingthank much mira bhayandar mla geeta jain coming supporting geeta bharat jain corporater mrs sharmila bagaji,India,2022,June,"['aim', 'event', 'aware', 'people', 'crises', 'beach', 'pollution', 'growing', 'population', 'warmingthank', 'much', 'mira', 'bhayandar', 'mla', 'geeta', 'jain', 'coming', 'supporting', 'geeta', 'bharat', 'jain', 'corporater', 'mrs', 'sharmila', 'bagaji']",0.0,0.833,0.167,0.5574,positive
spray saltaerosolcontaining seawater air thehelp wind streams sunlightreflectingclouds would also form thesehumanmade clouds could reflect muchsunlight might help fight warmingcredit nasa,India,2022,June,"['spray', 'saltaerosolcontaining', 'seawater', 'air', 'thehelp', 'wind', 'streams', 'sunlightreflectingclouds', 'would', 'also', 'form', 'thesehumanmade', 'clouds', 'could', 'reflect', 'muchsunlight', 'might', 'help', 'fight', 'warmingcredit', 'nasa']",0.107,0.782,0.111,0.0258,neutral
becoming hotter everydaywhen wake,India,2022,June,"['becoming', 'hotter', 'everydaywhen', 'wake']",0.0,1.0,0.0,0.0,neutral
unbearable hotter summer oho fuck,India,2022,June,"['unbearable', 'hotter', 'summer', 'oho', 'fuck']",0.467,0.533,0.0,-0.5423,negative
summer hotter another,India,2022,June,"['summer', 'hotter', 'another']",0.0,1.0,0.0,0.0,neutral
important address soil address ecological concerns,India,2022,June,"['important', 'address', 'soil', 'address', 'ecological', 'concerns']",0.0,0.735,0.265,0.2023,neutral
one blame except children join race nurture naturegtf south west khasi hills division,India,2022,June,"['one', 'blame', 'except', 'children', 'join', 'race', 'nurture', 'naturegtf', 'south', 'west', 'khasi', 'hills', 'division']",0.141,0.588,0.271,0.296,neutral
consensus around amp building globally achieve stated target limiting 15c need reach net zero 2050 could play small part read weeks talking point,India,2022,June,"['consensus', 'around', 'amp', 'building', 'globally', 'achieve', 'stated', 'target', 'limiting', '15c', 'need', 'reach', 'net', 'zero', '2050', 'could', 'play', 'small', 'part', 'read', 'weeks', 'talking', 'point']",0.0,0.857,0.143,0.3612,positive
couple years touch 50global roof,India,2022,June,"['couple', 'years', 'touch', '50global', 'roof']",0.0,1.0,0.0,0.0,neutral
