content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
tree planting collective effort involves togetherness cooperation bid create better safer environmentplant tree today safe environment,africa,2022,May,"['tree', 'planting', 'collective', 'effort', 'involves', 'togetherness', 'cooperation', 'bid', 'create', 'better', 'safer', 'environmentplant', 'tree', 'today', 'safe', 'environment']",0.0,0.529,0.471,0.8658,positive
ahhh rain never reach kano chai real fakai haba hausa accent,africa,2022,May,"['ahhh', 'rain', 'never', 'reach', 'kano', 'chai', 'real', 'fakai', 'haba', 'hausa', 'accent']",0.097,0.903,0.0,-0.0191,neutral
still believe promote theories mutations imam nasser mohammed alyamani25ramadan1443ah26042022ad 113fu,africa,2022,May,"['still', 'believe', 'promote', 'theories', 'mutations', 'imam', 'nasser', 'mohammed', 'alyamani25ramadan1443ah26042022ad', '113fu']",0.0,0.776,0.224,0.3818,positive
infact russia responsible smh,africa,2022,April,"['infact', 'russia', 'responsible', 'smh']",0.348,0.303,0.348,0.0,neutral
report forest watch indicates world lost 111 million hectares forest cover last year alone,africa,2022,April,"['report', 'forest', 'watch', 'indicates', 'world', 'lost', '111', 'million', 'hectares', 'forest', 'cover', 'last', 'year', 'alone']",0.264,0.736,0.0,-0.5106,negative
well per poll every bolt ride take youre contributing 11 million seedballs growing trees thus reducing carbon emissions amp help fight warmingfor ke,africa,2022,April,"['well', 'per', 'poll', 'every', 'bolt', 'ride', 'take', 'youre', 'contributing', '11', 'million', 'seedballs', 'growing', 'trees', 'thus', 'reducing', 'carbon', 'emissions', 'amp', 'help', 'fight', 'warmingfor', 'ke']",0.093,0.676,0.231,0.4404,positive
historical records egypt sumeria hindu show humans created extra terrestrials regularly return steer forwardi wonder civilized humans think worst outcomes aliens come playmaybe fix senseless wars pandemics,africa,2022,April,"['historical', 'records', 'egypt', 'sumeria', 'hindu', 'show', 'humans', 'created', 'extra', 'terrestrials', 'regularly', 'return', 'steer', 'forwardi', 'wonder', 'civilized', 'humans', 'think', 'worst', 'outcomes', 'aliens', 'come', 'playmaybe', 'fix', 'senseless', 'wars', 'pandemics']",0.228,0.712,0.059,-0.7717,negative
alarming real,africa,2022,April,"['alarming', 'real']",0.6,0.4,0.0,-0.128,neutral
also evidence suggest current due earths millanchovic cycles describe effects earths movements around sun historical phenomena,africa,2022,April,"['also', 'evidence', 'suggest', 'current', 'due', 'earths', 'millanchovic', 'cycles', 'describe', 'effects', 'earths', 'movements', 'around', 'sun', 'historical', 'phenomena']",0.0,1.0,0.0,0.0,neutral
end inthe next 1050 years due warmingwhat makes complex attaching social issues gender race discrimination povertyits sickening however refers changes atmospheric conditions earth,africa,2022,April,"['end', 'inthe', 'next', '1050', 'years', 'due', 'warmingwhat', 'makes', 'complex', 'attaching', 'social', 'issues', 'gender', 'race', 'discrimination', 'povertyits', 'sickening', 'however', 'refers', 'changes', 'atmospheric', 'conditions', 'earth']",0.134,0.866,0.0,-0.5267,negative
jil hell hot warm ohhh pls church care souls leave,africa,2022,April,"['jil', 'hell', 'hot', 'warm', 'ohhh', 'pls', 'church', 'care', 'souls', 'leave']",0.337,0.291,0.372,-0.1027,neutral
kewe suffering warmingis one concerned mwambirwa forest mbololo forest waiting old trees finishedis protected areawho conserve forests next generations,africa,2022,April,"['kewe', 'suffering', 'warmingis', 'one', 'concerned', 'mwambirwa', 'forest', 'mbololo', 'forest', 'waiting', 'old', 'trees', 'finishedis', 'protected', 'areawho', 'conserve', 'forests', 'next', 'generations']",0.135,0.739,0.126,-0.0516,neutral
phew attended leaders mums 90th birthday one part constituency rushed meeting ubiaja leaders landed meeting uromi eldersglobal gutter easter sunday,africa,2022,April,"['phew', 'attended', 'leaders', 'mums', '90th', 'birthday', 'one', 'part', 'constituency', 'rushed', 'meeting', 'ubiaja', 'leaders', 'landed', 'meeting', 'uromi', 'eldersglobal', 'gutter', 'easter', 'sunday']",0.0,1.0,0.0,0.0,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vscrkh,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vscrkh']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6 imprj0,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6', 'imprj0']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6ilr9mamp,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6ilr9mamp']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vkcygv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vkcygv']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vkcygv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vkcygv']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vkcygv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vkcygv']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vkcygv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vkcygv']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6vkcygv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6vkcygv']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad 51pcgo,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', '51pcgo']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad 6dly333,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', '6dly333']",0.139,0.861,0.0,-0.2732,neutral
believe theory factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6imam nasser mohammed alyamani 9vtzv,africa,2022,April,"['believe', 'theory', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6imam', 'nasser', 'mohammed', 'alyamani', '9vtzv']",0.0,1.0,0.0,0.0,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6 qoe0xv,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6', 'qoe0xv']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad6se46kq,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad6se46kq']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14oseox,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14oseox']",0.149,0.851,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad bb8i0,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', 'bb8i0']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad 7zjgc,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', '7zjgc']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad jmt3uh,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', 'jmt3uh']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad pk7kq,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', 'pk7kq']",0.139,0.861,0.0,-0.2732,neutral
believe theory think takes place due exhausts factories humans imam nasser mohammed alyamani13ramadan1443ah14042022ad 64jjy1,africa,2022,April,"['believe', 'theory', 'think', 'takes', 'place', 'due', 'exhausts', 'factories', 'humans', 'imam', 'nasser', 'mohammed', 'alyamani13ramadan1443ah14042022ad', '64jjy1']",0.139,0.861,0.0,-0.2732,neutral
jedidah wanyeki founder ceo green africa inspired late nobel peace laureante prof wangari maathai,africa,2022,April,"['jedidah', 'wanyeki', 'founder', 'ceo', 'green', 'africa', 'inspired', 'late', 'nobel', 'peace', 'laureante', 'prof', 'wangari', 'maathai']",0.0,0.642,0.358,0.7717,positive
jedidah wanyeki founder ceo green africa inspired late nobel peace laureante prof wangari maathai,africa,2022,April,"['jedidah', 'wanyeki', 'founder', 'ceo', 'green', 'africa', 'inspired', 'late', 'nobel', 'peace', 'laureante', 'prof', 'wangari', 'maathai']",0.0,0.642,0.358,0.7717,positive
jedidah wanyeki founder ceo green africa inspired late nobel peace laureante prof wangari maathai,africa,2022,April,"['jedidah', 'wanyeki', 'founder', 'ceo', 'green', 'africa', 'inspired', 'late', 'nobel', 'peace', 'laureante', 'prof', 'wangari', 'maathai']",0.0,0.642,0.358,0.7717,positive
lets keep envirent green protect future leaders,africa,2022,April,"['lets', 'keep', 'envirent', 'green', 'protect', 'future', 'leaders']",0.0,0.698,0.302,0.3818,positive
effects urbanization hand hand disastrous impacts cities together rise challenge take action,africa,2022,April,"['effects', 'urbanization', 'hand', 'hand', 'disastrous', 'impacts', 'cities', 'together', 'rise', 'challenge', 'take', 'action']",0.199,0.408,0.393,0.4215,positive
reduce effect warmingthis issue take seriously,africa,2022,April,"['reduce', 'effect', 'warmingthis', 'issue', 'take', 'seriously']",0.254,0.746,0.0,-0.1779,neutral
tweet paramount deserved attention needed bring world free loved r going discuss next week hydrogen silver bullet,africa,2022,April,"['tweet', 'paramount', 'deserved', 'attention', 'needed', 'bring', 'world', 'free', 'loved', 'r', 'going', 'discuss', 'next', 'week', 'hydrogen', 'silver', 'bullet']",0.0,0.66,0.34,0.802,positive
hydrogen silver bullet expect world leaders scale tremendously lower ozone layer gases lowered ozone gases accumulation per partial pressures greatly reduced uganda ministry energy,africa,2022,April,"['hydrogen', 'silver', 'bullet', 'expect', 'world', 'leaders', 'scale', 'tremendously', 'lower', 'ozone', 'layer', 'gases', 'lowered', 'ozone', 'gases', 'accumulation', 'per', 'partial', 'pressures', 'greatly', 'reduced', 'uganda', 'ministry', 'energy']",0.222,0.704,0.074,-0.4927,negative
10 ways stop change10 ways stop light replacing one regular light bulb compact fluorescent light bulb save 150 pounds carbon dioxide yeardrive less recycle check tires less hot water,africa,2022,April,"['10', 'ways', 'stop', 'change10', 'ways', 'stop', 'light', 'replacing', 'one', 'regular', 'light', 'bulb', 'compact', 'fluorescent', 'light', 'bulb', 'save', '150', 'pounds', 'carbon', 'dioxide', 'yeardrive', 'less', 'recycle', 'check', 'tires', 'less', 'hot', 'water']",0.131,0.774,0.095,-0.0516,neutral
need plant trees protect swampsas intervention mitigate loss glaciers warmingthere people ready plant trees grassroot communities government involve themthey publicity,africa,2022,April,"['need', 'plant', 'trees', 'protect', 'swampsas', 'intervention', 'mitigate', 'loss', 'glaciers', 'warmingthere', 'people', 'ready', 'plant', 'trees', 'grassroot', 'communities', 'government', 'involve', 'themthey', 'publicity']",0.094,0.697,0.209,0.4215,positive
best hording,africa,2022,April,"['best', 'hording']",0.0,0.192,0.808,0.6369,positive
ever heard,africa,2022,April,"['ever', 'heard']",0.0,1.0,0.0,0.0,neutral
solution storming soon everybody saying desame thing head understand different things 100years line post still feel ever green,africa,2022,April,"['solution', 'storming', 'soon', 'everybody', 'saying', 'desame', 'thing', 'head', 'understand', 'different', 'things', '100years', 'line', 'post', 'still', 'feel', 'ever', 'green']",0.0,0.881,0.119,0.3182,positive
reiterated need limit 15c need significantly increase investments naturebased solutions promote sustainable agriculture techniques invest smallholders africa,africa,2022,April,"['reiterated', 'need', 'limit', '15c', 'need', 'significantly', 'increase', 'investments', 'naturebased', 'solutions', 'promote', 'sustainable', 'agriculture', 'techniques', 'invest', 'smallholders', 'africa']",0.0,0.68,0.32,0.6808,positive
meet expert speaker dr daniel benefoh share insights postcop26 actions halt warmingregister participate inperson register participate virtually,africa,2022,April,"['meet', 'expert', 'speaker', 'dr', 'daniel', 'benefoh', 'share', 'insights', 'postcop26', 'actions', 'halt', 'warmingregister', 'participate', 'inperson', 'register', 'participate', 'virtually']",0.0,0.879,0.121,0.296,neutral
im cool made hot,africa,2022,April,"['im', 'cool', 'made', 'hot']",0.0,0.566,0.434,0.3182,positive
63996 thinking experiencing cooking,africa,2022,March,"['63996', 'thinking', 'experiencing', 'cooking']",0.0,1.0,0.0,0.0,neutral
noo,africa,2022,March,['noo'],0.0,1.0,0.0,0.0,neutral
prime minister thinks better indigenous people take possession land necessarily foreign investors sort history never issue investors started taking land uganda,africa,2022,March,"['prime', 'minister', 'thinks', 'better', 'indigenous', 'people', 'take', 'possession', 'land', 'necessarily', 'foreign', 'investors', 'sort', 'history', 'never', 'issue', 'investors', 'started', 'taking', 'land', 'uganda']",0.0,0.873,0.127,0.4404,positive
